"country","year","population"
"Guatemala",2018,16845688
"Guatemala",2019,17103802
"Guatemala",2020,17357331
"Guatemala",2021,17598654
"Guatemala",2022,17847877
"Guatemala",2023,18124842
"Guyana",1950,418045
"Guyana",1951,429112
"Guyana",1952,441250
"Guyana",1953,454563
"Guyana",1954,468986
"Guyana",1955,484375
"Guyana",1956,500584
"Guyana",1957,517511
"Guyana",1958,535075
"Guyana",1959,553075
"Guyana",1960,569157
"Guyana",1961,582581
"Guyana",1962,595467
"Guyana",1963,608542
"Guyana",1964,621775
"Guyana",1965,635136
"Guyana",1966,648654
"Guyana",1967,662316
"Guyana",1968,676172
"Guyana",1969,690229
"Guyana",1970,702714
"Guyana",1971,712671
"Guyana",1972,721630
"Guyana",1973,730149
"Guyana",1974,738063
"Guyana",1975,745406
"Guyana",1976,752259
"Guyana",1977,758659
"Guyana",1978,764593
"Guyana",1979,770066
"Guyana",1980,774372
"Guyana",1981,776461
"Guyana",1982,776717
"Guyana",1983,775896
"Guyana",1984,774120
"Guyana",1985,771483
"Guyana",1986,768104
"Guyana",1987,764125
"Guyana",1988,759675
"Guyana",1989,754872
"Guyana",1990,749893
"Guyana",1991,747869
"Guyana",1992,749919
"Guyana",1993,752970
"Guyana",1994,755822
"Guyana",1995,758395
"Guyana",1996,760536
"Guyana",1997,762248
"Guyana",1998,763596
"Guyana",1999,764489
"Guyana",2000,764837
"Guyana",2001,764484
"Guyana",2002,763657
"Guyana",2003,763107
"Guyana",2004,762424
"Guyana",2005,760924
"Guyana",2006,758978
"Guyana",2007,756874
"Guyana",2008,754615
"Guyana",2009,752095
"Guyana",2010,749258
"Guyana",2011,746158
"Guyana",2012,746297
"Guyana",2013,750021
"Guyana",2014,754230
"Guyana",2015,758785
"Guyana",2016,763552
"Guyana",2017,768483
"Guyana",2018,791563
"Guyana",2019,807667
"Guyana",2020,807487
"Guyana",2021,815484
"Guyana",2022,821636
"Guyana",2023,826360
"Haiti",1950,3265716
"Haiti",1951,3314918
"Haiti",1952,3366271
"Haiti",1953,3419845
"Haiti",1954,3475542
"Haiti",1955,3533747
"Haiti",1956,3594808
"Haiti",1957,3657822
"Haiti",1958,3722712
"Haiti",1959,3789692
"Haiti",1960,3858448
"Haiti",1961,3929037
"Haiti",1962,4001578
"Haiti",1963,4073068
"Haiti",1964,4146246
"Haiti",1965,4223823
"Haiti",1966,4302647
"Haiti",1967,4383004
"Haiti",1968,4465328
"Haiti",1969,4549342
"Haiti",1970,4635126
"Haiti",1971,4723251
"Haiti",1972,4813866
"Haiti",1973,4906745
"Haiti",1974,5001804
"Haiti",1975,5099096
"Haiti",1976,5198353
"Haiti",1977,5299481
"Haiti",1978,5402579
"Haiti",1979,5507590
"Haiti",1980,5614494
"Haiti",1981,5723726
"Haiti",1982,5835938
"Haiti",1983,5951100
"Haiti",1984,6069237
"Haiti",1985,6190868
"Haiti",1986,6316123
"Haiti",1987,6445124
"Haiti",1988,6578150
"Haiti",1989,6714732
"Haiti",1990,6854444
"Haiti",1991,6995456
"Haiti",1992,7136576
"Haiti",1993,7278182
"Haiti",1994,7419777
"Haiti",1995,7562551
"Haiti",1996,7707560
"Haiti",1997,7854304
"Haiti",1998,8002146
"Haiti",1999,8151302
"Haiti",2000,8303151
"Haiti",2001,8455916
"Haiti",2002,8607647
"Haiti",2003,8759912
"Haiti",2004,8910267
"Haiti",2005,9061274
"Haiti",2006,9216568
"Haiti",2007,9373301
"Haiti",2008,9530783
"Haiti",2009,9689586
"Haiti",2010,9803299
"Haiti",2011,9914904
"Haiti",2012,10069769
"Haiti",2013,10222365
"Haiti",2014,10373241
"Haiti",2015,10523249
"Haiti",2016,10671460
"Haiti",2017,10817758
"Haiti",2018,10962373
"Haiti",2019,11105164
"Haiti",2020,11243847
"Haiti",2021,11374592
"Haiti",2022,11503604
"Haiti",2023,11637402
"Honduras",1950,1558941
"Honduras",1951,1601494
"Honduras",1952,1645832
"Honduras",1953,1691966
"Honduras",1954,1739821
"Honduras",1955,1789399
"Honduras",1956,1840670
"Honduras",1957,1893584
"Honduras",1958,1948157
"Honduras",1959,2004321
"Honduras",1960,2062067
"Honduras",1961,2121245
"Honduras",1962,2182063
"Honduras",1963,2244885
"Honduras",1964,2309860
"Honduras",1965,2377162
"Honduras",1966,2446753
"Honduras",1967,2518649
"Honduras",1968,2593056
"Honduras",1969,2670286
"Honduras",1970,2750721
"Honduras",1971,2834624
"Honduras",1972,2922075
"Honduras",1973,3011470
"Honduras",1974,3099844
"Honduras",1975,3193238
"Honduras",1976,3294462
"Honduras",1977,3398659
"Honduras",1978,3505466
"Honduras",1979,3614989
"Honduras",1980,3727179
"Honduras",1981,3841779
"Honduras",1982,3958734
"Honduras",1983,4078178
"Honduras",1984,4199856
"Honduras",1985,4323339
"Honduras",1986,4448906
"Honduras",1987,4576911
"Honduras",1988,4707684
"Honduras",1989,4841842
"Honduras",1990,4980491
"Honduras",1991,5123796
"Honduras",1992,5271437
"Honduras",1993,5423253
"Honduras",1994,5579247
"Honduras",1995,5739636
"Honduras",1996,5903962
"Honduras",1997,6071458
"Honduras",1998,6234437
"Honduras",1999,6400469
"Honduras",2000,6577780
"Honduras",2001,6757992
"Honduras",2002,6938867
"Honduras",2003,7119213
"Honduras",2004,7299005
"Honduras",2005,7478362
"Honduras",2006,7656831
"Honduras",2007,7834805
"Honduras",2008,8012590
"Honduras",2009,8189904
"Honduras",2010,8365882
"Honduras",2011,8540587
"Honduras",2012,8715080
"Honduras",2013,8889277
"Honduras",2014,9063127
"Honduras",2015,9237305
"Honduras",2016,9412380
"Honduras",2017,9588143
"Honduras",2018,9765209
"Honduras",2019,9943637
"Honduras",2020,10119637
"Honduras",2021,10289882
"Honduras",2022,10463881
"Honduras",2023,10644855
"Jamaica",1950,1407215
"Jamaica",1951,1447472
"Jamaica",1952,1481348
"Jamaica",1953,1509741
"Jamaica",1954,1533452
"Jamaica",1955,1553715
"Jamaica",1956,1571976
"Jamaica",1957,1589682
"Jamaica",1958,1608269
"Jamaica",1959,1628236
"Jamaica",1960,1650008
"Jamaica",1961,1673267
"Jamaica",1962,1696935
"Jamaica",1963,1721105
"Jamaica",1964,1745570
"Jamaica",1965,1769204
"Jamaica",1966,1791477
"Jamaica",1967,1812870
"Jamaica",1968,1833768
"Jamaica",1969,1855133
"Jamaica",1970,1878191
"Jamaica",1971,1903733
"Jamaica",1972,1931552
"Jamaica",1973,1961225
"Jamaica",1974,1990902
"Jamaica",1975,2018986
"Jamaica",1976,2045578
"Jamaica",1977,2070656
"Jamaica",1978,2094847
"Jamaica",1979,2119492
"Jamaica",1980,2145661
"Jamaica",1981,2173822
"Jamaica",1982,2203894
"Jamaica",1983,2234834
"Jamaica",1984,2264564
"Jamaica",1985,2290656
"Jamaica",1986,2312124
"Jamaica",1987,2329816
"Jamaica",1988,2345785
"Jamaica",1989,2361922
"Jamaica",1990,2379880
"Jamaica",1991,2400873
"Jamaica",1992,2424697
"Jamaica",1993,2449911
"Jamaica",1994,2475225
"Jamaica",1995,2500152
"Jamaica",1996,2524471
"Jamaica",1997,2547852
"Jamaica",1998,2569741
"Jamaica",1999,2589797
"Jamaica",2000,2607828
"Jamaica",2001,2624409
"Jamaica",2002,2640581
"Jamaica",2003,2656627
"Jamaica",2004,2672226
"Jamaica",2005,2687069
"Jamaica",2006,2700972
"Jamaica",2007,2713809
"Jamaica",2008,2725632
"Jamaica",2009,2737001
"Jamaica",2010,2748573
"Jamaica",2011,2760492
"Jamaica",2012,2772431
"Jamaica",2013,2783689
"Jamaica",2014,2793756
"Jamaica",2015,2802535
"Jamaica",2016,2809919
"Jamaica",2017,2815767
"Jamaica",2018,2820103
"Jamaica",2019,2823275
"Jamaica",2020,2830746
"Jamaica",2021,2837682
"Jamaica",2022,2839151
"Jamaica",2023,2839785
"Martinique",1950,232082
"Martinique",1951,237491
"Martinique",1952,242836
"Martinique",1953,248675
"Martinique",1954,255157
"Martinique",1955,261049
"Martinique",1956,266246
"Martinique",1957,271682
"Martinique",1958,277231
"Martinique",1959,282901
"Martinique",1960,288779
"Martinique",1961,294596
"Martinique",1962,299759
"Martinique",1963,304240
"Martinique",1964,308464
"Martinique",1965,312772
"Martinique",1966,317080
"Martinique",1967,320931
"Martinique",1968,323536
"Martinique",1969,324846
"Martinique",1970,325529
"Martinique",1971,325995
"Martinique",1972,326344
"Martinique",1973,326376
"Martinique",1974,326382
"Martinique",1975,327345
"Martinique",1976,328976
"Martinique",1977,330278
"Martinique",1978,331163
"Martinique",1979,331788
"Martinique",1980,332291
"Martinique",1981,332999
"Martinique",1982,335051
"Martinique",1983,338658
"Martinique",1984,342824
"Martinique",1985,347158
"Martinique",1986,351581
"Martinique",1987,356143
"Martinique",1988,360799
"Martinique",1989,365569
"Martinique",1990,371000
"Martinique",1991,377313
"Martinique",1992,383938
"Martinique",1993,390545
"Martinique",1994,397073
"Martinique",1995,403505
"Martinique",1996,409833
"Martinique",1997,416094
"Martinique",1998,421815
"Martinique",1999,423895
"Martinique",2000,421388
"Martinique",2001,417157
"Martinique",2002,412480
"Martinique",2003,408417
"Martinique",2004,405104
"Martinique",2005,401850
"Martinique",2006,400459
"Martinique",2007,400812
"Martinique",2008,400698
"Martinique",2009,399526
"Martinique",2010,397389
"Martinique",2011,394577
"Martinique",2012,391741
"Martinique",2013,389469
"Martinique",2014,387026
"Martinique",2015,383738
"Martinique",2016,378892
"Martinique",2017,371510
"Martinique",2018,364100
"Martinique",2019,359620
"Martinique",2020,356625
"Martinique",2021,353285
"Martinique",2022,349461
"Martinique",2023,346008
"Mexico",1950,27587943
"Mexico",1951,28320487
"Mexico",1952,29090173
"Mexico",1953,29899241
"Mexico",1954,30753011
"Mexico",1955,31650601
"Mexico",1956,32587939
"Mexico",1957,33562717
"Mexico",1958,34575071
"Mexico",1959,35627261
"Mexico",1960,36724612
"Mexico",1961,37890124
"Mexico",1962,39129206
"Mexico",1963,40424069
"Mexico",1964,41772052
"Mexico",1965,43174477
"Mexico",1966,44629106
"Mexico",1967,46129603
"Mexico",1968,47668308
"Mexico",1969,49233192
"Mexico",1970,50814959
"Mexico",1971,52412563
"Mexico",1972,54030170
"Mexico",1973,55667287
"Mexico",1974,57320149
"Mexico",1975,58982403
"Mexico",1976,60645513
"Mexico",1977,62308499
"Mexico",1978,63979054
"Mexico",1979,65648867
"Mexico",1980,67300338
"Mexico",1981,68892104
"Mexico",1982,70433259
"Mexico",1983,71971238
"Mexico",1984,73506848
"Mexico",1985,75043416
"Mexico",1986,76585639
"Mexico",1987,78136650
"Mexico",1988,79695527
"Mexico",1989,81247176
"Mexico",1990,82820171
"Mexico",1991,84430563
"Mexico",1992,86044810
"Mexico",1993,87653815
"Mexico",1994,89259202
"Mexico",1995,90862449
"Mexico",1996,92452701
"Mexico",1997,94021205
"Mexico",1998,95575245
"Mexico",1999,97115711
"Mexico",2000,98625554
"Mexico",2001,100099100
"Mexico",2002,101548627
"Mexico",2003,102978518
"Mexico",2004,104394132
"Mexico",2005,105811502
"Mexico",2006,107253666
"Mexico",2007,108774357
"Mexico",2008,110374285
"Mexico",2009,111999721
"Mexico",2010,113623897
"Mexico",2011,115243504
"Mexico",2012,116818209
"Mexico",2013,118343571
"Mexico",2014,119784263
"Mexico",2015,121072310
"Mexico",2016,122251345
"Mexico",2017,123400054
"Mexico",2018,124573714
"Mexico",2019,125762977
"Mexico",2020,126799052
"Mexico",2021,127648152
"Mexico",2022,128613113
"Mexico",2023,129739764
"Montserrat",1950,12964
"Montserrat",1951,12868
"Montserrat",1952,12773
"Montserrat",1953,12675
"Montserrat",1954,12581
"Montserrat",1955,12505
"Montserrat",1956,12412
"Montserrat",1957,12325
"Montserrat",1958,12230
"Montserrat",1959,12135
"Montserrat",1960,12057
"Montserrat",1961,11984
"Montserrat",1962,11911
"Montserrat",1963,11825
"Montserrat",1964,11751
"Montserrat",1965,11667
"Montserrat",1966,11600
"Montserrat",1967,11526
"Montserrat",1968,11464
"Montserrat",1969,11399
"Montserrat",1970,11358
"Montserrat",1971,11361
"Montserrat",1972,11372
"Montserrat",1973,11388
"Montserrat",1974,11408
"Montserrat",1975,11434
"Montserrat",1976,11441
"Montserrat",1977,11458
"Montserrat",1978,11457
"Montserrat",1979,11437
"Montserrat",1980,11363
"Montserrat",1981,11274
"Montserrat",1982,11200
"Montserrat",1983,11146
"Montserrat",1984,11078
"Montserrat",1985,11018
"Montserrat",1986,10967
"Montserrat",1987,10920
"Montserrat",1988,10872
"Montserrat",1989,10798
"Montserrat",1990,10700
"Montserrat",1991,10464
"Montserrat",1992,10013
"Montserrat",1993,9454
"Montserrat",1994,8867
"Montserrat",1995,8257
"Montserrat",1996,7626
"Montserrat",1997,6979
"Montserrat",1998,6321
"Montserrat",1999,5685
"Montserrat",2000,5053
"Montserrat",2001,4616
"Montserrat",2002,4500
"Montserrat",2003,4515
"Montserrat",2004,4541
"Montserrat",2005,4574
"Montserrat",2006,4606
"Montserrat",2007,4649
"Montserrat",2008,4700
"Montserrat",2009,4759
"Montserrat",2010,4819
"Montserrat",2011,4846
"Montserrat",2012,4822
"Montserrat",2013,4774
"Montserrat",2014,4738
"Montserrat",2015,4693
"Montserrat",2016,4665
"Montserrat",2017,4624
"Montserrat",2018,4595
"Montserrat",2019,4564
"Montserrat",2020,4532
"Montserrat",2021,4505
"Montserrat",2022,4476
"Montserrat",2023,4440
"Nicaragua",1950,1331445
"Nicaragua",1951,1369654
"Nicaragua",1952,1409023
"Nicaragua",1953,1449906
"Nicaragua",1954,1492260
"Nicaragua",1955,1536246
"Nicaragua",1956,1581978
"Nicaragua",1957,1629469
"Nicaragua",1958,1678745
"Nicaragua",1959,1729795
"Nicaragua",1960,1782371
"Nicaragua",1961,1836457
"Nicaragua",1962,1892325
"Nicaragua",1963,1950162
"Nicaragua",1964,2010183
"Nicaragua",1965,2072688
"Nicaragua",1966,2137821
"Nicaragua",1967,2205570
"Nicaragua",1968,2275838
"Nicaragua",1969,2348401
"Nicaragua",1970,2423066
"Nicaragua",1971,2499829
"Nicaragua",1972,2573583
"Nicaragua",1973,2649283
"Nicaragua",1974,2732074
"Nicaragua",1975,2816945
"Nicaragua",1976,2903850
"Nicaragua",1977,2992531
"Nicaragua",1978,3080323
"Nicaragua",1979,3164524
"Nicaragua",1980,3252404
"Nicaragua",1981,3345679
"Nicaragua",1982,3438745
"Nicaragua",1983,3530287
"Nicaragua",1984,3619108
"Nicaragua",1985,3706480
"Nicaragua",1986,3794162
"Nicaragua",1987,3882168
"Nicaragua",1988,3972318
"Nicaragua",1989,4066482
"Nicaragua",1990,4162566
"Nicaragua",1991,4259635
"Nicaragua",1992,4357031
"Nicaragua",1993,4453733
"Nicaragua",1994,4549317
"Nicaragua",1995,4642935
"Nicaragua",1996,4729979
"Nicaragua",1997,4809574
"Nicaragua",1998,4883659
"Nicaragua",1999,4954021
"Nicaragua",2000,5022636
"Nicaragua",2001,5087822
"Nicaragua",2002,5149914
"Nicaragua",2003,5210970
"Nicaragua",2004,5272909
"Nicaragua",2005,5342108
"Nicaragua",2006,5418856
"Nicaragua",2007,5497246
"Nicaragua",2008,5576597
"Nicaragua",2009,5656605
"Nicaragua",2010,5737451
"Nicaragua",2011,5819054
"Nicaragua",2012,5901290
"Nicaragua",2013,5983850
"Nicaragua",2014,6066491
"Nicaragua",2015,6149418
"Nicaragua",2016,6232663
"Nicaragua",2017,6316236
"Nicaragua",2018,6400074
"Nicaragua",2019,6483660
"Nicaragua",2020,6565267
"Nicaragua",2021,6644745
"Nicaragua",2022,6730661
"Nicaragua",2023,6823618
"Panama",1950,860854
"Panama",1951,882014
"Panama",1952,904462
"Panama",1953,928203
"Panama",1954,953090
"Panama",1955,978970
"Panama",1956,1005879
"Panama",1957,1033915
"Panama",1958,1063167
"Panama",1959,1093805
"Panama",1960,1126004
"Panama",1961,1159878
"Panama",1962,1195311
"Panama",1963,1232138
"Panama",1964,1270068
"Panama",1965,1308840
"Panama",1966,1348390
"Panama",1967,1388630
"Panama",1968,1429452
"Panama",1969,1470888
"Panama",1970,1513070
"Panama",1971,1556077
"Panama",1972,1599721
"Panama",1973,1643696
"Panama",1974,1687932
"Panama",1975,1732392
"Panama",1976,1776941
"Panama",1977,1821550
"Panama",1978,1866314
"Panama",1979,1911555
"Panama",1980,1957544
"Panama",1981,2004424
"Panama",1982,2052278
"Panama",1983,2101107
"Panama",1984,2150782
"Panama",1985,2200921
"Panama",1986,2251329
"Panama",1987,2301979
"Panama",1988,2352856
"Panama",1989,2403820
"Panama",1990,2455589
"Panama",1991,2508272
"Panama",1992,2561345
"Panama",1993,2615098
"Panama",1994,2669547
"Panama",1995,2724552
"Panama",1996,2780225
"Panama",1997,2836702
"Panama",1998,2893916
"Panama",1999,2951819
"Panama",2000,3010376
"Panama",2001,3069545
"Panama",2002,3129343
"Panama",2003,3189813
"Panama",2004,3251157
"Panama",2005,3313025
"Panama",2006,3375023
"Panama",2007,3437493
"Panama",2008,3500643
"Panama",2009,3564383
"Panama",2010,3628537
"Panama",2011,3693508
"Panama",2012,3759260
"Panama",2013,3825332
"Panama",2014,3892101
"Panama",2015,3960036
"Panama",2016,4029085
"Panama",2017,4098705
"Panama",2018,4167859
"Panama",2019,4234699
"Panama",2020,4293258
"Panama",2021,4345410
"Panama",2022,4400772
"Panama",2023,4458759
"Paraguay",1950,1504353
"Paraguay",1951,1537946
"Paraguay",1952,1572608
"Paraguay",1953,1608308
"Paraguay",1954,1644932
"Paraguay",1955,1682290
"Paraguay",1956,1720417
"Paraguay",1957,1759490
"Paraguay",1958,1799652
"Paraguay",1959,1840974
"Paraguay",1960,1883516
"Paraguay",1961,1927402
"Paraguay",1962,1973136
"Paraguay",1963,2021913
"Paraguay",1964,2073122
"Paraguay",1965,2125176
"Paraguay",1966,2177589
"Paraguay",1967,2229991
"Paraguay",1968,2282394
"Paraguay",1969,2334997
"Paraguay",1970,2388031
"Paraguay",1971,2442540
"Paraguay",1972,2499884
"Paraguay",1973,2561104
"Paraguay",1974,2625623
"Paraguay",1975,2691649
"Paraguay",1976,2758842
"Paraguay",1977,2827874
"Paraguay",1978,2899269
"Paraguay",1979,2973966
"Paraguay",1980,3053239
"Paraguay",1981,3137609
"Paraguay",1982,3226194
"Paraguay",1983,3318075
"Paraguay",1984,3412940
"Paraguay",1985,3510677
"Paraguay",1986,3611474
"Paraguay",1987,3714893
"Paraguay",1988,3820552
"Paraguay",1989,3927802
"Paraguay",1990,4035749
"Paraguay",1991,4144372
"Paraguay",1992,4253609
"Paraguay",1993,4362705
"Paraguay",1994,4471423
"Paraguay",1995,4579805
"Paraguay",1996,4687540
"Paraguay",1997,4794417
"Paraguay",1998,4900028
"Paraguay",1999,5003139
"Paraguay",2000,5100874
"Paraguay",2001,5187690
"Paraguay",2002,5261335
"Paraguay",2003,5326437
"Paraguay",2004,5388181
"Paraguay",2005,5448102
"Paraguay",2006,5505144
"Paraguay",2007,5559383
"Paraguay",2008,5613576
"Paraguay",2009,5671245
"Paraguay",2010,5737974
"Paraguay",2011,5814634
"Paraguay",2012,5897011
"Paraguay",2013,5982446
"Paraguay",2014,6069816
"Paraguay",2015,6159106
"Paraguay",2016,6249127
"Paraguay",2017,6338656
"Paraguay",2018,6427383
"Paraguay",2019,6515060
"Paraguay",2020,6603742
"Paraguay",2021,6684184
"Paraguay",2022,6760461
"Paraguay",2023,6844152
"Peru",1950,7677415
"Peru",1951,7893621
"Peru",1952,8116669
"Peru",1953,8344907
"Peru",1954,8579313
"Peru",1955,8822015
"Peru",1956,9073472
"Peru",1957,9333871
"Peru",1958,9603649
"Peru",1959,9883654
"Peru",1960,10174127
"Peru",1961,10475127
"Peru",1962,10784614
"Peru",1963,11102093
"Peru",1964,11427988
"Peru",1965,11761091
"Peru",1966,12101301
"Peru",1967,12448815
"Peru",1968,12803984
"Peru",1969,13166757
"Peru",1970,13501237
"Peru",1971,13838069
"Peru",1972,14210145
"Peru",1973,14582865
"Peru",1974,14956552
"Peru",1975,15333955
"Peru",1976,15716812
"Peru",1977,16109808
"Peru",1978,16516060
"Peru",1979,16933140
"Peru",1980,17360954
"Peru",1981,17798803
"Peru",1982,18246506
"Peru",1983,18705958
"Peru",1984,19174715
"Peru",1985,19648210
"Peru",1986,20117126
"Peru",1987,20582325
"Peru",1988,21054704
"Peru",1989,21532587
"Peru",1990,22014771
"Peru",1991,22483787
"Peru",1992,22946346
"Peru",1993,23413779
"Peru",1994,23881497
"Peru",1995,24348921
"Peru",1996,24811173
"Peru",1997,25274149
"Peru",1998,25738102
"Peru",1999,26186499
"Peru",2000,26598327
"Peru",2001,26964610
"Peru",2002,27288210
"Peru",2003,27580485
"Peru",2004,27852191
"Peru",2005,28101174
"Peru",2006,28324489
"Peru",2007,28530703
"Peru",2008,28719038
"Peru",2009,28896818
"Peru",2010,29086021
"Peru",2011,29304083
"Peru",2012,29550366
"Peru",2013,29817909
"Peru",2014,30115826
"Peru",2015,30457600
"Peru",2016,30866496
"Peru",2017,31324638
"Peru",2018,31897590
"Peru",2019,32449301
"Peru",2020,32838576
"Peru",2021,33155883
"Peru",2022,33475435
"Peru",2023,33845617
"PuertoRico",1950,2229096
"PuertoRico",1951,2247534
"PuertoRico",1952,2263656
"PuertoRico",1953,2277883
"PuertoRico",1954,2291116
"PuertoRico",1955,2303490
"PuertoRico",1956,2314892
"PuertoRico",1957,2324737
"PuertoRico",1958,2333212
"PuertoRico",1959,2342072
"PuertoRico",1960,2363921
"PuertoRico",1961,2401175
"PuertoRico",1962,2441246
"PuertoRico",1963,2480576
"PuertoRico",1964,2519043
"PuertoRico",1965,2556647
"PuertoRico",1966,2593844
"PuertoRico",1967,2630515
"PuertoRico",1968,2665791
"PuertoRico",1969,2698429
"PuertoRico",1970,2734423
"PuertoRico",1971,2777969
"PuertoRico",1972,2824366
"PuertoRico",1973,2871132
"PuertoRico",1974,2918198
"PuertoRico",1975,2966110
"PuertoRico",1976,3014962
"PuertoRico",1977,3064450
"PuertoRico",1978,3114155
"PuertoRico",1979,3165036
"PuertoRico",1980,3213681
"PuertoRico",1981,3256567
"PuertoRico",1982,3295924
"PuertoRico",1983,3332650
"PuertoRico",1984,3367199
"PuertoRico",1985,3399314
"PuertoRico",1986,3428771
"PuertoRico",1987,3457139
"PuertoRico",1988,3485071
"PuertoRico",1989,3512010
"PuertoRico",1990,3541046
"PuertoRico",1991,3573667
"PuertoRico",1992,3606394
"PuertoRico",1993,3637208
"PuertoRico",1994,3666080
"PuertoRico",1995,3693593
"PuertoRico",1996,3719954
"PuertoRico",1997,3745582
"PuertoRico",1998,3770562
"PuertoRico",1999,3794480
"PuertoRico",2000,3809867
"PuertoRico",2001,3813009
"PuertoRico",2002,3810715
"PuertoRico",2003,3806044
"PuertoRico",2004,3798658
"PuertoRico",2005,3788412
"PuertoRico",2006,3776220
"PuertoRico",2007,3763089
"PuertoRico",2008,3749129
"PuertoRico",2009,3735014
"PuertoRico",2010,3714835
"PuertoRico",2011,3683711
"PuertoRico",2012,3646422
"PuertoRico",2013,3606771
"PuertoRico",2014,3565368
"PuertoRico",2015,3521810
"PuertoRico",2016,3476008
"PuertoRico",2017,3371879
"PuertoRico",2018,3290068
"PuertoRico",2019,3288026
"PuertoRico",2020,3275801
"PuertoRico",2021,3253210
"PuertoRico",2022,3240971
"PuertoRico",2023,3242023
"SaintLucia",1950,93010
"SaintLucia",1951,93988
"SaintLucia",1952,94432
"SaintLucia",1953,94348
"SaintLucia",1954,94123
"SaintLucia",1955,93821
"SaintLucia",1956,93472
"SaintLucia",1957,93099
"SaintLucia",1958,92730
"SaintLucia",1959,92368
"SaintLucia",1960,92605
"SaintLucia",1961,93506
"SaintLucia",1962,94524
"SaintLucia",1963,95539
"SaintLucia",1964,96527
"SaintLucia",1965,97512
"SaintLucia",1966,98485
"SaintLucia",1967,99523
"SaintLucia",1968,100694
"SaintLucia",1969,101903
"SaintLucia",1970,103183
"SaintLucia",1971,104577
"SaintLucia",1972,106020
"SaintLucia",1973,107512
"SaintLucia",1974,109093
"SaintLucia",1975,110740
"SaintLucia",1976,112441
"SaintLucia",1977,114150
"SaintLucia",1978,115853
"SaintLucia",1979,117548
"SaintLucia",1980,119303
"SaintLucia",1981,121183
"SaintLucia",1982,123098
"SaintLucia",1983,125054
"SaintLucia",1984,127085
"SaintLucia",1985,129175
"SaintLucia",1986,131253
"SaintLucia",1987,133241
"SaintLucia",1988,135019
"SaintLucia",1989,136526
"SaintLucia",1990,137873
"SaintLucia",1991,139535
"SaintLucia",1992,141629
"SaintLucia",1993,143736
"SaintLucia",1994,145902
"SaintLucia",1995,148227
"SaintLucia",1996,150453
"SaintLucia",1997,152584
"SaintLucia",1998,154689
"SaintLucia",1999,156719
"SaintLucia",2000,158624
"SaintLucia",2001,160246
"SaintLucia",2002,161654
"SaintLucia",2003,162985
"SaintLucia",2004,164250
"SaintLucia",2005,165461
"SaintLucia",2006,166657
"SaintLucia",2007,167767
"SaintLucia",2008,168815
"SaintLucia",2009,169880
"SaintLucia",2010,170920
"SaintLucia",2011,171813
"SaintLucia",2012,172595
"SaintLucia",2013,173380
"SaintLucia",2014,174145
"SaintLucia",2015,174919
"SaintLucia",2016,175652
"SaintLucia",2017,176352
"SaintLucia",2018,177032
"SaintLucia",2019,177674
"SaintLucia",2020,178261
"SaintLucia",2021,178540
"SaintLucia",2022,178794
"SaintLucia",2023,179293
"SaintVincentandtheGrenadines",1950,61686
"SaintVincentandtheGrenadines",1951,63370
"SaintVincentandtheGrenadines",1952,65206
"SaintVincentandtheGrenadines",1953,67183
"SaintVincentandtheGrenadines",1954,69322
"SaintVincentandtheGrenadines",1955,71631
"SaintVincentandtheGrenadines",1956,74076
"SaintVincentandtheGrenadines",1957,76638
"SaintVincentandtheGrenadines",1958,79333
"SaintVincentandtheGrenadines",1959,82169
"SaintVincentandtheGrenadines",1960,84409
"SaintVincentandtheGrenadines",1961,85885
"SaintVincentandtheGrenadines",1962,87260
"SaintVincentandtheGrenadines",1963,88541
"SaintVincentandtheGrenadines",1964,89771
"SaintVincentandtheGrenadines",1965,90948
"SaintVincentandtheGrenadines",1966,92071
"SaintVincentandtheGrenadines",1967,93141
"SaintVincentandtheGrenadines",1968,94139
"SaintVincentandtheGrenadines",1969,95073
"SaintVincentandtheGrenadines",1970,95977
"SaintVincentandtheGrenadines",1971,96892
"SaintVincentandtheGrenadines",1972,97806
"SaintVincentandtheGrenadines",1973,98705
"SaintVincentandtheGrenadines",1974,99577
"SaintVincentandtheGrenadines",1975,100404
"SaintVincentandtheGrenadines",1976,101218
"SaintVincentandtheGrenadines",1977,102013
"SaintVincentandtheGrenadines",1978,102786
"SaintVincentandtheGrenadines",1979,103496
"SaintVincentandtheGrenadines",1980,104227
"SaintVincentandtheGrenadines",1981,105092
"SaintVincentandtheGrenadines",1982,105986
"SaintVincentandtheGrenadines",1983,106858
"SaintVincentandtheGrenadines",1984,107705
"SaintVincentandtheGrenadines",1985,108526
"SaintVincentandtheGrenadines",1986,109302
"SaintVincentandtheGrenadines",1987,110015
"SaintVincentandtheGrenadines",1988,110679
"SaintVincentandtheGrenadines",1989,111289
"SaintVincentandtheGrenadines",1990,111824
"SaintVincentandtheGrenadines",1991,112237
"SaintVincentandtheGrenadines",1992,112525
"SaintVincentandtheGrenadines",1993,112753
"SaintVincentandtheGrenadines",1994,112932
"SaintVincentandtheGrenadines",1995,113064
"SaintVincentandtheGrenadines",1996,113135
"SaintVincentandtheGrenadines",1997,113158
"SaintVincentandtheGrenadines",1998,113195
"SaintVincentandtheGrenadines",1999,113384
"SaintVincentandtheGrenadines",2000,113562
"SaintVincentandtheGrenadines",2001,113505
"SaintVincentandtheGrenadines",2002,113365
