"country","year","population"
"WallisandFutuna",1957,9359
"WallisandFutuna",1958,9155
"WallisandFutuna",1959,8920
"WallisandFutuna",1960,8646
"WallisandFutuna",1961,8326
"WallisandFutuna",1962,8173
"WallisandFutuna",1963,8217
"WallisandFutuna",1964,8277
"WallisandFutuna",1965,8300
"WallisandFutuna",1966,8323
"WallisandFutuna",1967,8407
"WallisandFutuna",1968,8520
"WallisandFutuna",1969,8675
"WallisandFutuna",1970,8857
"WallisandFutuna",1971,9013
"WallisandFutuna",1972,9160
"WallisandFutuna",1973,9285
"WallisandFutuna",1974,9383
"WallisandFutuna",1975,9357
"WallisandFutuna",1976,9425
"WallisandFutuna",1977,9770
"WallisandFutuna",1978,10200
"WallisandFutuna",1979,10660
"WallisandFutuna",1980,11139
"WallisandFutuna",1981,11641
"WallisandFutuna",1982,12162
"WallisandFutuna",1983,12525
"WallisandFutuna",1984,12688
"WallisandFutuna",1985,12822
"WallisandFutuna",1986,12956
"WallisandFutuna",1987,13084
"WallisandFutuna",1988,13224
"WallisandFutuna",1989,13364
"WallisandFutuna",1990,13503
"WallisandFutuna",1991,13654
"WallisandFutuna",1992,13799
"WallisandFutuna",1993,13948
"WallisandFutuna",1994,14084
"WallisandFutuna",1995,14222
"WallisandFutuna",1996,14340
"WallisandFutuna",1997,14438
"WallisandFutuna",1998,14553
"WallisandFutuna",1999,14675
"WallisandFutuna",2000,14803
"WallisandFutuna",2001,14931
"WallisandFutuna",2002,15047
"WallisandFutuna",2003,15071
"WallisandFutuna",2004,14916
"WallisandFutuna",2005,14635
"WallisandFutuna",2006,14332
"WallisandFutuna",2007,14020
"WallisandFutuna",2008,13706
"WallisandFutuna",2009,13436
"WallisandFutuna",2010,13188
"WallisandFutuna",2011,12941
"WallisandFutuna",2012,12709
"WallisandFutuna",2013,12499
"WallisandFutuna",2014,12327
"WallisandFutuna",2015,12185
"WallisandFutuna",2016,12057
"WallisandFutuna",2017,11945
"WallisandFutuna",2018,11827
"WallisandFutuna",2019,11711
"WallisandFutuna",2020,11640
"WallisandFutuna",2021,11590
"WallisandFutuna",2022,11501
"WallisandFutuna",2023,11394
