"country","year","population"
"Mauritius",2021,1279627
"Mauritius",2022,1276134
"Mauritius",2023,1273590
"Mayotte",1950,20549
"Mayotte",1951,20948
"Mayotte",1952,21360
"Mayotte",1953,21815
"Mayotte",1954,22315
"Mayotte",1955,22849
"Mayotte",1956,23411
"Mayotte",1957,24003
"Mayotte",1958,24640
"Mayotte",1959,25312
"Mayotte",1960,26015
"Mayotte",1961,26755
"Mayotte",1962,27529
"Mayotte",1963,28358
"Mayotte",1964,29249
"Mayotte",1965,30203
"Mayotte",1966,31223
"Mayotte",1967,32283
"Mayotte",1968,33256
"Mayotte",1969,34165
"Mayotte",1970,35116
"Mayotte",1971,36132
"Mayotte",1972,37234
"Mayotte",1973,38414
"Mayotte",1974,39669
"Mayotte",1975,40985
"Mayotte",1976,42357
"Mayotte",1977,43777
"Mayotte",1978,45440
"Mayotte",1979,47604
"Mayotte",1980,50163
"Mayotte",1981,52949
"Mayotte",1982,55921
"Mayotte",1983,59014
"Mayotte",1984,62189
"Mayotte",1985,65605
"Mayotte",1986,69636
"Mayotte",1987,74229
"Mayotte",1988,79132
"Mayotte",1989,84282
"Mayotte",1990,89606
"Mayotte",1991,95114
"Mayotte",1992,101205
"Mayotte",1993,107984
"Mayotte",1994,115148
"Mayotte",1995,122590
"Mayotte",1996,130178
"Mayotte",1997,137445
"Mayotte",1998,143988
"Mayotte",1999,150218
"Mayotte",2000,156510
"Mayotte",2001,162718
"Mayotte",2002,168093
"Mayotte",2003,171702
"Mayotte",2004,175053
"Mayotte",2005,179615
"Mayotte",2006,185005
"Mayotte",2007,190772
"Mayotte",2008,196422
"Mayotte",2009,201908
"Mayotte",2010,207438
"Mayotte",2011,212995
"Mayotte",2012,219008
"Mayotte",2013,226641
"Mayotte",2014,235785
"Mayotte",2015,245594
"Mayotte",2016,255879
"Mayotte",2017,265171
"Mayotte",2018,269705
"Mayotte",2019,274917
"Mayotte",2020,284381
"Mayotte",2021,294431
"Mayotte",2022,305278
"Mayotte",2023,316028
"Mozambique",1950,5910234
"Mozambique",1951,5978158
"Mozambique",1952,6050765
"Mozambique",1953,6123119
"Mozambique",1954,6196984
"Mozambique",1955,6274475
"Mozambique",1956,6355040
"Mozambique",1957,6438186
"Mozambique",1958,6521556
"Mozambique",1959,6610403
"Mozambique",1960,6713698
"Mozambique",1961,6834936
"Mozambique",1962,6969369
"Mozambique",1963,7109827
"Mozambique",1964,7255066
"Mozambique",1965,7406419
"Mozambique",1966,7562992
"Mozambique",1967,7724556
"Mozambique",1968,7892610
"Mozambique",1969,8066953
"Mozambique",1970,8250505
"Mozambique",1971,8456325
"Mozambique",1972,8692931
"Mozambique",1973,8954247
"Mozambique",1974,9236094
"Mozambique",1975,9540822
"Mozambique",1976,9867205
"Mozambique",1977,10224976
"Mozambique",1978,10618249
"Mozambique",1979,11028808
"Mozambique",1980,11336218
"Mozambique",1981,11568124
"Mozambique",1982,11824372
"Mozambique",1983,12073826
"Mozambique",1984,12315952
"Mozambique",1985,12548950
"Mozambique",1986,12770581
"Mozambique",1987,12822573
"Mozambique",1988,12800557
"Mozambique",1989,12906843
"Mozambique",1990,13094535
"Mozambique",1991,13352092
"Mozambique",1992,13613316
"Mozambique",1993,14051203
"Mozambique",1994,15033850
"Mozambique",1995,15960528
"Mozambique",1996,16492483
"Mozambique",1997,16949989
"Mozambique",1998,17340462
"Mozambique",1999,17734499
"Mozambique",2000,18129652
"Mozambique",2001,18537734
"Mozambique",2002,18958338
"Mozambique",2003,19392477
"Mozambique",2004,19840311
"Mozambique",2005,20304578
"Mozambique",2006,20787088
"Mozambique",2007,21287638
"Mozambique",2008,21819035
"Mozambique",2009,22391752
"Mozambique",2010,22999235
"Mozambique",2011,23649044
"Mozambique",2012,24337849
"Mozambique",2013,25051613
"Mozambique",2014,25788474
"Mozambique",2015,26547575
"Mozambique",2016,27337109
"Mozambique",2017,28166399
"Mozambique",2018,29018646
"Mozambique",2019,29884376
"Mozambique",2020,30783685
"Mozambique",2021,31707797
"Mozambique",2022,32656240
"Mozambique",2023,33635165
"Namibia",1950,514598
"Namibia",1951,520400
"Namibia",1952,526639
"Namibia",1953,533235
"Namibia",1954,540017
"Namibia",1955,547090
"Namibia",1956,554564
"Namibia",1957,562594
"Namibia",1958,571338
"Namibia",1959,580930
"Namibia",1960,591471
"Namibia",1961,603074
"Namibia",1962,615758
"Namibia",1963,629592
"Namibia",1964,644539
"Namibia",1965,660569
"Namibia",1966,677663
"Namibia",1967,696051
"Namibia",1968,715551
"Namibia",1969,736125
"Namibia",1970,757875
"Namibia",1971,780587
"Namibia",1972,804410
"Namibia",1973,828932
"Namibia",1974,854325
"Namibia",1975,881040
"Namibia",1976,906573
"Namibia",1977,931119
"Namibia",1978,947277
"Namibia",1979,962823
"Namibia",1980,981439
"Namibia",1981,992508
"Namibia",1982,1010316
"Namibia",1983,1037521
"Namibia",1984,1065994
"Namibia",1985,1096897
"Namibia",1986,1131083
"Namibia",1987,1167899
"Namibia",1988,1209700
"Namibia",1989,1288956
"Namibia",1990,1369308
"Namibia",1991,1415689
"Namibia",1992,1461326
"Namibia",1993,1508699
"Namibia",1994,1556315
"Namibia",1995,1602182
"Namibia",1996,1646107
"Namibia",1997,1689275
"Namibia",1998,1732747
"Namibia",1999,1776370
"Namibia",2000,1818651
"Namibia",2001,1857058
"Namibia",2002,1889977
"Namibia",2003,1917468
"Namibia",2004,1942087
"Namibia",2005,1966581
"Namibia",2006,1991889
"Namibia",2007,2018607
"Namibia",2008,2047059
"Namibia",2009,2077400
"Namibia",2010,2109813
"Namibia",2011,2146330
"Namibia",2012,2194657
"Namibia",2013,2252506
"Namibia",2014,2312144
"Namibia",2015,2374305
"Namibia",2016,2439219
"Namibia",2017,2506855
"Namibia",2018,2577327
"Namibia",2019,2650500
"Namibia",2020,2728763
"Namibia",2021,2810553
"Namibia",2022,2889668
"Namibia",2023,2963101
"Niger",1950,2597816
"Niger",1951,2684752
"Niger",1952,2771894
"Niger",1953,2859196
"Niger",1954,2946889
"Niger",1955,3035285
"Niger",1956,3124755
"Niger",1957,3215846
"Niger",1958,3309227
"Niger",1959,3405468
"Niger",1960,3505057
"Niger",1961,3608171
"Niger",1962,3714521
"Niger",1963,3823878
"Niger",1964,3935821
"Niger",1965,4049702
"Niger",1966,4165551
"Niger",1967,4283593
"Niger",1968,4403640
"Niger",1969,4525724
"Niger",1970,4650272
"Niger",1971,4776227
"Niger",1972,4904846
"Niger",1973,5037868
"Niger",1974,5174956
"Niger",1975,5317024
"Niger",1976,5464963
"Niger",1977,5619722
"Niger",1978,5782940
"Niger",1979,5955557
"Niger",1980,6135969
"Niger",1981,6322012
"Niger",1982,6512734
"Niger",1983,6708646
"Niger",1984,6909973
"Niger",1985,7118458
"Niger",1986,7335814
"Niger",1987,7561154
"Niger",1988,7793752
"Niger",1989,8034783
"Niger",1990,8286066
"Niger",1991,8546899
"Niger",1992,8817632
"Niger",1993,9100788
"Niger",1994,9398265
"Niger",1995,9714537
"Niger",1996,10044847
"Niger",1997,10383977
"Niger",1998,10741417
"Niger",1999,11117413
"Niger",2000,11509635
"Niger",2001,11920648
"Niger",2002,12349151
"Niger",2003,12796980
"Niger",2004,13265843
"Niger",2005,13756191
"Niger",2006,14268583
"Niger",2007,14803604
"Niger",2008,15361920
"Niger",2009,15943673
"Niger",2010,16548832
"Niger",2011,17176286
"Niger",2012,17836770
"Niger",2013,18519898
"Niger",2014,19215917
"Niger",2015,19939497
"Niger",2016,20685760
"Niger",2017,21435449
"Niger",2018,22188074
"Niger",2019,22947765
"Niger",2020,23717614
"Niger",2021,24502144
"Niger",2022,25311977
"Niger",2023,26159862
"Nigeria",1950,37283018
"Nigeria",1951,37994083
"Nigeria",1952,38716209
"Nigeria",1953,39439812
"Nigeria",1954,40176323
"Nigeria",1955,40935636
"Nigeria",1956,41716058
"Nigeria",1957,42517478
"Nigeria",1958,43324653
"Nigeria",1959,44161685
"Nigeria",1960,45053787
"Nigeria",1961,45989311
"Nigeria",1962,46965300
"Nigeria",1963,47973577
"Nigeria",1964,49012023
"Nigeria",1965,50086763
"Nigeria",1966,51188241
"Nigeria",1967,52293067
"Nigeria",1968,53432784
"Nigeria",1969,54631918
"Nigeria",1970,55893837
"Nigeria",1971,57214688
"Nigeria",1972,58601749
"Nigeria",1973,60082138
"Nigeria",1974,61679153
"Nigeria",1975,63410822
"Nigeria",1976,65258002
"Nigeria",1977,67234590
"Nigeria",1978,69326530
"Nigeria",1979,71498241
"Nigeria",1980,73764644
"Nigeria",1981,76068116
"Nigeria",1982,78378696
"Nigeria",1983,80438257
"Nigeria",1984,82526444
"Nigeria",1985,84897972
"Nigeria",1986,87235959
"Nigeria",1987,89591718
"Nigeria",1988,92020092
"Nigeria",1989,94531021
"Nigeria",1990,97120926
"Nigeria",1991,99720162
"Nigeria",1992,102372779
"Nigeria",1993,105122075
"Nigeria",1994,107935717
"Nigeria",1995,110819431
"Nigeria",1996,113754782
"Nigeria",1997,116754791
"Nigeria",1998,119846260
"Nigeria",1999,123047322
"Nigeria",2000,126382491
"Nigeria",2001,129862594
"Nigeria",2002,133471994
"Nigeria",2003,137202647
"Nigeria",2004,141057046
"Nigeria",2005,145017255
"Nigeria",2006,149077333
"Nigeria",2007,153267257
"Nigeria",2008,157595017
"Nigeria",2009,162049465
"Nigeria",2010,166642887
"Nigeria",2011,171379601
"Nigeria",2012,176200628
"Nigeria",2013,181049443
"Nigeria",2014,185896917
"Nigeria",2015,190671883
"Nigeria",2016,195443699
"Nigeria",2017,200254578
"Nigeria",2018,204938753
"Nigeria",2019,209485636
"Nigeria",2020,213996186
"Nigeria",2021,218529285
"Nigeria",2022,223150906
"Nigeria",2023,227882949
"Reunion",1950,249231
"Reunion",1951,258521
"Reunion",1952,268200
"Reunion",1953,278313
"Reunion",1954,289143
"Reunion",1955,300437
"Reunion",1956,311596
"Reunion",1957,323238
"Reunion",1958,335073
"Reunion",1959,347059
"Reunion",1960,359562
"Reunion",1961,372086
"Reunion",1962,383861
"Reunion",1963,395336
"Reunion",1964,407178
"Reunion",1965,418718
"Reunion",1966,429739
"Reunion",1967,440317
"Reunion",1968,450390
"Reunion",1969,460070
"Reunion",1970,469094
"Reunion",1971,477605
"Reunion",1972,486040
"Reunion",1973,494467
"Reunion",1974,502832
"Reunion",1975,511310
"Reunion",1976,519939
"Reunion",1977,528572
"Reunion",1978,537090
"Reunion",1979,545378
"Reunion",1980,553141
"Reunion",1981,560990
"Reunion",1982,569640
"Reunion",1983,579248
"Reunion",1984,589691
"Reunion",1985,600420
"Reunion",1986,610888
"Reunion",1987,621111
"Reunion",1988,631264
"Reunion",1989,641494
"Reunion",1990,652574
"Reunion",1991,664460
"Reunion",1992,676431
"Reunion",1993,688098
"Reunion",1994,699372
"Reunion",1995,710464
"Reunion",1996,721457
"Reunion",1997,732714
"Reunion",1998,744075
"Reunion",1999,754118
"Reunion",2000,763147
"Reunion",2001,772242
"Reunion",2002,781308
"Reunion",2003,790570
"Reunion",2004,797012
"Reunion",2005,800228
"Reunion",2006,806686
"Reunion",2007,818731
"Reunion",2008,830496
"Reunion",2009,838473
"Reunion",2010,844480
"Reunion",2011,846788
"Reunion",2012,845062
"Reunion",2013,847599
"Reunion",2014,858677
"Reunion",2015,865016
"Reunion",2016,862861
"Reunion",2017,858761
"Reunion",2018,856946
"Reunion",2019,857327
"Reunion",2020,861452
"Reunion",2021,868084
"Reunion",2022,871542
"Reunion",2023,874883
"Rwanda",1950,2157101
"Rwanda",1951,2236039
"Rwanda",1952,2316515
"Rwanda",1953,2398365
"Rwanda",1954,2482131
"Rwanda",1955,2568302
"Rwanda",1956,2656814
"Rwanda",1957,2747877
"Rwanda",1958,2840135
"Rwanda",1959,2932400
"Rwanda",1960,3022299
"Rwanda",1961,3106786
"Rwanda",1962,3186019
"Rwanda",1963,3258904
"Rwanda",1964,3334836
"Rwanda",1965,3423215
"Rwanda",1966,3521626
"Rwanda",1967,3629584
"Rwanda",1968,3744013
"Rwanda",1969,3861275
"Rwanda",1970,3980675
"Rwanda",1971,4100048
"Rwanda",1972,4220335
"Rwanda",1973,4345044
"Rwanda",1974,4474236
"Rwanda",1975,4607728
"Rwanda",1976,4745963
"Rwanda",1977,4888247
"Rwanda",1978,5035173
"Rwanda",1979,5189549
"Rwanda",1980,5353263
"Rwanda",1981,5527236
"Rwanda",1982,5711557
"Rwanda",1983,5905313
"Rwanda",1984,6107630
"Rwanda",1985,6317230
"Rwanda",1986,6531887
"Rwanda",1987,6749492
"Rwanda",1988,6968074
"Rwanda",1989,7184710
"Rwanda",1990,7375311
"Rwanda",1991,7526964
"Rwanda",1992,7683265
"Rwanda",1993,7981141
"Rwanda",1994,6792358
"Rwanda",1995,5674118
"Rwanda",1996,6708767
"Rwanda",1997,7755237
"Rwanda",1998,8081685
"Rwanda",1999,8147916
"Rwanda",2000,8213935
"Rwanda",2001,8287093
"Rwanda",2002,8400185
"Rwanda",2003,8586877
"Rwanda",2004,8816848
"Rwanda",2005,9054532
"Rwanda",2006,9299250
"Rwanda",2007,9549940
"Rwanda",2008,9804268
"Rwanda",2009,10060440
"Rwanda",2010,10317559
"Rwanda",2011,10573742
"Rwanda",2012,10829904
"Rwanda",2013,11093340
"Rwanda",2014,11364758
"Rwanda",2015,11640027
"Rwanda",2016,11919183
"Rwanda",2017,12202062
"Rwanda",2018,12487999
"Rwanda",2019,12776104
"Rwanda",2020,13065839
"Rwanda",2021,13355260
"Rwanda",2022,13651026
"Rwanda",2023,13954474
"SaintHelena",1950,5249
"SaintHelena",1951,5297
"SaintHelena",1952,5324
"SaintHelena",1953,5342
"SaintHelena",1954,5344
"SaintHelena",1955,5329
"SaintHelena",1956,5320
"SaintHelena",1957,5329
"SaintHelena",1958,5350
"SaintHelena",1959,5361
"SaintHelena",1960,5388
"SaintHelena",1961,5407
"SaintHelena",1962,5438
"SaintHelena",1963,5460
"SaintHelena",1964,5486
"SaintHelena",1965,5494
"SaintHelena",1966,5524
"SaintHelena",1967,5570
"SaintHelena",1968,5647
"SaintHelena",1969,5715
"SaintHelena",1970,5797
"SaintHelena",1971,5880
"SaintHelena",1972,5953
"SaintHelena",1973,6026
"SaintHelena",1974,6091
"SaintHelena",1975,6155
"SaintHelena",1976,6194
"SaintHelena",1977,6245
"SaintHelena",1978,6310
"SaintHelena",1979,6362
"SaintHelena",1980,6413
"SaintHelena",1981,6466
"SaintHelena",1982,6535
"SaintHelena",1983,6601
"SaintHelena",1984,6647
"SaintHelena",1985,6678
"SaintHelena",1986,6706
"SaintHelena",1987,6723
"SaintHelena",1988,6710
"SaintHelena",1989,6677
"SaintHelena",1990,6639
"SaintHelena",1991,6601
"SaintHelena",1992,6545
"SaintHelena",1993,6495
"SaintHelena",1994,6433
"SaintHelena",1995,6373
"SaintHelena",1996,6309
"SaintHelena",1997,6249
"SaintHelena",1998,6184
"SaintHelena",1999,6113
"SaintHelena",2000,6045
"SaintHelena",2001,5963
"SaintHelena",2002,5879
"SaintHelena",2003,5775
"SaintHelena",2004,5678
"SaintHelena",2005,5570
"SaintHelena",2006,5457
"SaintHelena",2007,5346
"SaintHelena",2008,5295
"SaintHelena",2009,5320
"SaintHelena",2010,5352
"SaintHelena",2011,5385
"SaintHelena",2012,5428
"SaintHelena",2013,5462
"SaintHelena",2014,5493
"SaintHelena",2015,5529
"SaintHelena",2016,5544
"SaintHelena",2017,5528
"SaintHelena",2018,5507
"SaintHelena",2019,5485
"SaintHelena",2020,5451
"SaintHelena",2021,5415
"SaintHelena",2022,5369
"SaintHelena",2023,5316
"Senegal",1950,2555376
"Senegal",1951,2619645
"Senegal",1952,2687010
"Senegal",1953,2757570
"Senegal",1954,2831395
"Senegal",1955,2908510
"Senegal",1956,2988938
"Senegal",1957,3072375
"Senegal",1958,3158762
"Senegal",1959,3248325
"Senegal",1960,3340901
"Senegal",1961,3436380
"Senegal",1962,3534688
"Senegal",1963,3635878
"Senegal",1964,3740541
"Senegal",1965,3849793
"Senegal",1966,3964305
"Senegal",1967,4083872
"Senegal",1968,4207593
"Senegal",1969,4334979
"Senegal",1970,4466329
"Senegal",1971,4601870
"Senegal",1972,4741631
"Senegal",1973,4885181
"Senegal",1974,5029446
"Senegal",1975,5170811
"Senegal",1976,5308567
"Senegal",1977,5439556
"Senegal",1978,5568100
"Senegal",1979,5702899
"Senegal",1980,5845639
"Senegal",1981,5997162
"Senegal",1982,6156964
"Senegal",1983,6324508
"Senegal",1984,6499365
"Senegal",1985,6683296
"Senegal",1986,6878200
"Senegal",1987,7081535
"Senegal",1988,7289619
"Senegal",1989,7502212
"Senegal",1990,7720523
"Senegal",1991,7943091
"Senegal",1992,8168397
"Senegal",1993,8396290
"Senegal",1994,8624080
"Senegal",1995,8848112
"Senegal",1996,9067018
"Senegal",1997,9283503
"Senegal",1998,9502952
"Senegal",1999,9730897
"Senegal",2000,9968263
"Senegal",2001,10212940
"Senegal",2002,10466217
"Senegal",2003,10721176
"Senegal",2004,10975709
"Senegal",2005,11235473
"Senegal",2006,11500093
"Senegal",2007,11770349
"Senegal",2008,12048962
"Senegal",2009,12337391
"Senegal",2010,12635418
"Senegal",2011,12958902
"Senegal",2012,13310499
"Senegal",2013,13710857
"Senegal",2014,14152101
"Senegal",2015,14593336
"Senegal",2016,15034517
"Senegal",2017,15475001
"Senegal",2018,15914495
"Senegal",2019,16352926
"Senegal",2020,16789215
"Senegal",2021,17220866
"Senegal",2022,17651099
"Senegal",2023,18077573
"Seychelles",1950,38305
"Seychelles",1951,38701
"Seychelles",1952,39009
"Seychelles",1953,39333
"Seychelles",1954,39703
"Seychelles",1955,40125
"Seychelles",1956,40618
"Seychelles",1957,41198
"Seychelles",1958,41822
"Seychelles",1959,42487
"Seychelles",1960,43249
"Seychelles",1961,44133
"Seychelles",1962,45087
"Seychelles",1963,46098
"Seychelles",1964,47163
"Seychelles",1965,48295
"Seychelles",1966,49475
"Seychelles",1967,50686
"Seychelles",1968,51904
"Seychelles",1969,53104
"Seychelles",1970,54275
"Seychelles",1971,55534
"Seychelles",1972,56913
"Seychelles",1973,58320
"Seychelles",1974,59764
"Seychelles",1975,61236
"Seychelles",1976,62762
"Seychelles",1977,64116
"Seychelles",1978,65008
"Seychelles",1979,65625
"Seychelles",1980,66280
"Seychelles",1981,66974
"Seychelles",1982,67666
"Seychelles",1983,68379
"Seychelles",1984,69103
"Seychelles",1985,69837
"Seychelles",1986,70582
"Seychelles",1987,71358
"Seychelles",1988,72228
"Seychelles",1989,73142
"Seychelles",1990,74000
"Seychelles",1991,74838
"Seychelles",1992,75629
"Seychelles",1993,76419
"Seychelles",1994,77278
"Seychelles",1995,78143
"Seychelles",1996,78900
"Seychelles",1997,79670
"Seychelles",1998,80738
"Seychelles",1999,82033
"Seychelles",2000,83339
"Seychelles",2001,84621
"Seychelles",2002,85878
"Seychelles",2003,87056
"Seychelles",2004,88174
"Seychelles",2005,89288
"Seychelles",2006,90391
"Seychelles",2007,91483
"Seychelles",2008,92563
"Seychelles",2009,93644
"Seychelles",2010,94993
"Seychelles",2011,97041
"Seychelles",2012,99565
"Seychelles",2013,102108
"Seychelles",2014,104663
"Seychelles",2015,107247
"Seychelles",2016,109836
"Seychelles",2017,112444
"Seychelles",2018,115053
"Seychelles",2019,117662
"Seychelles",2020,120299
"Seychelles",2021,123000
"Seychelles",2022,125532
"Seychelles",2023,127961
"SierraLeone",1950,1999628
"SierraLeone",1951,2023290
"SierraLeone",1952,2047200
"SierraLeone",1953,2070817
"SierraLeone",1954,2095065
"SierraLeone",1955,2120895
"SierraLeone",1956,2147977
"SierraLeone",1957,2176255
"SierraLeone",1958,2204840
"SierraLeone",1959,2235027
"SierraLeone",1960,2268360
"SierraLeone",1961,2304229
"SierraLeone",1962,2342241
"SierraLeone",1963,2382260
"SierraLeone",1964,2424392
"SierraLeone",1965,2468669
"SierraLeone",1966,2514641
"SierraLeone",1967,2562394
"SierraLeone",1968,2611534
"SierraLeone",1969,2661368
"SierraLeone",1970,2712287
"SierraLeone",1971,2763230
"SierraLeone",1972,2814397
"SierraLeone",1973,2866959
"SierraLeone",1974,2920465
"SierraLeone",1975,2974658
"SierraLeone",1976,3028822
"SierraLeone",1977,3085359
"SierraLeone",1978,3145521
"SierraLeone",1979,3207501
"SierraLeone",1980,3272096
"SierraLeone",1981,3338944
"SierraLeone",1982,3408189
"SierraLeone",1983,3481644
"SierraLeone",1984,3558764
"SierraLeone",1985,3638443
"SierraLeone",1986,3728382
"SierraLeone",1987,3829719
"SierraLeone",1988,3934518
"SierraLeone",1989,4034037
"SierraLeone",1990,4196833
"SierraLeone",1991,4246269
"SierraLeone",1992,4166368
"SierraLeone",1993,4157128
"SierraLeone",1994,4173109
"SierraLeone",1995,4179178
"SierraLeone",1996,4199214
"SierraLeone",1997,4253710
"SierraLeone",1998,4295783
"SierraLeone",1999,4318048
"SierraLeone",2000,4423614
"SierraLeone",2001,4692715
"SierraLeone",2002,4971436
"SierraLeone",2003,5177687
"SierraLeone",2004,5355715
"SierraLeone",2005,5501707
"SierraLeone",2006,5624464
"SierraLeone",2007,5749353
"SierraLeone",2008,5894728
"SierraLeone",2009,6055655
"SierraLeone",2010,6222715
"SierraLeone",2011,6387259
"SierraLeone",2012,6551077
"SierraLeone",2013,6714057
"SierraLeone",2014,6876384
"SierraLeone",2015,7037659
"SierraLeone",2016,7205337
"SierraLeone",2017,7379300
"SierraLeone",2018,7554566
"SierraLeone",2019,7731995
"SierraLeone",2020,7912558
"SierraLeone",2021,8094603
"SierraLeone",2022,8276808
"SierraLeone",2023,8460523
"Somalia",1950,2213140
"Somalia",1951,2276684
"Somalia",1952,2340258
"Somalia",1953,2403574
"Somalia",1954,2467314
"Somalia",1955,2532252
"Somalia",1956,2598374
"Somalia",1957,2665714
"Somalia",1958,2733407
"Somalia",1959,2803092
"Somalia",1960,2876333
"Somalia",1961,2952057
"Somalia",1962,3030095
"Somalia",1963,3110362
"Somalia",1964,3192798
"Somalia",1965,3277875
"Somalia",1966,3365114
"Somalia",1967,3454541
"Somalia",1968,3546593
"Somalia",1969,3641020
"Somalia",1970,3738450
"Somalia",1971,3837694
"Somalia",1972,3939438
"Somalia",1973,4045588
"Somalia",1974,4151851
"Somalia",1975,4257541
"Somalia",1976,4365815
"Somalia",1977,4484060
"Somalia",1978,4814898
"Somalia",1979,5449117
"Somalia",1980,5936154
"Somalia",1981,5982853
"Somalia",1982,6003837
"Somalia",1983,6198435
"Somalia",1984,6428395
"Somalia",1985,6693295
"Somalia",1986,6974789
"Somalia",1987,7228308
"Somalia",1988,7235363
"Somalia",1989,7114828
"Somalia",1990,7082816
"Somalia",1991,6813762
"Somalia",1992,6495109
"Somalia",1993,6681408
"Somalia",1994,7026804
"Somalia",1995,7285014
"Somalia",1996,7554477
"Somalia",1997,7824531
"Somalia",1998,8155414
"Somalia",1999,8492068
"Somalia",2000,8838716
"Somalia",2001,9198496
"Somalia",2002,9550070
"Somalia",2003,9909162
"Somalia",2004,10281000
"Somalia",2005,10644234
"Somalia",2006,10975503
"Somalia",2007,11322582
"Somalia",2008,11663088
"Somalia",2009,11961204
"Somalia",2010,12261762
"Somalia",2011,12348829
"Somalia",2012,12461164
"Somalia",2013,12869599
"Somalia",2014,13339498
"Somalia",2015,13806969
"Somalia",2016,14348740
"Somalia",2017,14916629
"Somalia",2018,15452489
"Somalia",2019,16030969
"Somalia",2020,16651200
"Somalia",2021,17271435
"Somalia",2022,17801893
"Somalia",2023,18358621
"SouthAfrica",1950,13038501
"SouthAfrica",1951,13309025
"SouthAfrica",1952,13595544
"SouthAfrica",1953,13892916
"SouthAfrica",1954,14203781
"SouthAfrica",1955,14533371
"SouthAfrica",1956,14880686
"SouthAfrica",1957,15244838
"SouthAfrica",1958,15620419
"SouthAfrica",1959,16014971
"SouthAfrica",1960,16440173
"SouthAfrica",1961,16908039
"SouthAfrica",1962,17418524
"SouthAfrica",1963,17954561
"SouthAfrica",1964,18511368
"SouthAfrica",1965,19089382
"SouthAfrica",1966,19690084
"SouthAfrica",1967,20314071
"SouthAfrica",1968,20957288
"SouthAfrica",1969,21614679
"SouthAfrica",1970,22279991
"SouthAfrica",1971,22942144
"SouthAfrica",1972,23609456
"SouthAfrica",1973,24294265
"SouthAfrica",1974,24989109
"SouthAfrica",1975,25690943
"SouthAfrica",1976,26395450
"SouthAfrica",1977,27118951
"SouthAfrica",1978,27869507
"SouthAfrica",1979,28634161
"SouthAfrica",1980,29518856
"SouthAfrica",1981,30541046
"SouthAfrica",1982,31615338
"SouthAfrica",1983,32739307
"SouthAfrica",1984,33892792
"SouthAfrica",1985,35042097
"SouthAfrica",1986,36180519
"SouthAfrica",1987,37326193
"SouthAfrica",1988,38480645
"SouthAfrica",1989,39628574
"SouthAfrica",1990,40746273
"SouthAfrica",1991,41687903
"SouthAfrica",1992,42443510
"SouthAfrica",1993,43297154
"SouthAfrica",1994,44004140
"SouthAfrica",1995,44541559
"SouthAfrica",1996,45123022
"SouthAfrica",1997,45666836
"SouthAfrica",1998,46223887
"SouthAfrica",1999,46730332
"SouthAfrica",2000,47159714
"SouthAfrica",2001,47566805
"SouthAfrica",2002,48019414
"SouthAfrica",2003,48500349
"SouthAfrica",2004,48991420
"SouthAfrica",2005,49490041
"SouthAfrica",2006,49998272
"SouthAfrica",2007,50528577
"SouthAfrica",2008,51114595
"SouthAfrica",2009,51728518
"SouthAfrica",2010,52344045
"SouthAfrica",2011,52995210
"SouthAfrica",2012,53782569
"SouthAfrica",2013,54678790
"SouthAfrica",2014,55594838
"SouthAfrica",2015,56723537
"SouthAfrica",2016,57259550
"SouthAfrica",2017,57635158
"SouthAfrica",2018,58613000
"SouthAfrica",2019,59587880
"SouthAfrica",2020,60562374
"SouthAfrica",2021,61502601
"SouthAfrica",2022,62378419
"SouthAfrica",2023,63212386
"Sudan",1950,6189916
"Sudan",1951,6376063
"Sudan",1952,6568611
"Sudan",1953,6765905
"Sudan",1954,6969640
"Sudan",1955,7181691
"Sudan",1956,7401595
"Sudan",1957,7629457
"Sudan",1958,7863037
"Sudan",1959,8106484
"Sudan",1960,8364493
"Sudan",1961,8634939
"Sudan",1962,8919032
"Sudan",1963,9218079
"Sudan",1964,9531108
"Sudan",1965,9858033
"Sudan",1966,10197582
"Sudan",1967,10550601
"Sudan",1968,10918005
"Sudan",1969,11298939
"Sudan",1970,11695767
"Sudan",1971,12105540
"Sudan",1972,12527860
"Sudan",1973,13049324
"Sudan",1974,13580729
"Sudan",1975,14064803
"Sudan",1976,14569725
"Sudan",1977,15086623
"Sudan",1978,15695004
"Sudan",1979,16355353
"Sudan",1980,17058908
"Sudan",1981,17780575
"Sudan",1982,18486645
"Sudan",1983,19109775
"Sudan",1984,19546532
"Sudan",1985,19905872
"Sudan",1986,20288246
"Sudan",1987,20704904
"Sudan",1988,21138434
"Sudan",1989,21578025
"Sudan",1990,22021483
"Sudan",1991,22470678
"Sudan",1992,22927356
"Sudan",1993,23445599
"Sudan",1994,24043951
"Sudan",1995,24672143
"Sudan",1996,25231533
"Sudan",1997,25799826
"Sudan",1998,26458999
"Sudan",1999,27130619
"Sudan",2000,27816747
"Sudan",2001,28516774
"Sudan",2002,29228727
"Sudan",2003,29896038
"Sudan",2004,30556639
"Sudan",2005,31262447
"Sudan",2006,31992438
"Sudan",2007,32764139
"Sudan",2008,33623981
"Sudan",2009,34569115
"Sudan",2010,35414403
"Sudan",2011,36140807
"Sudan",2012,36923176
"Sudan",2013,37785854
"Sudan",2014,38823324
"Sudan",2015,40024436
"Sudan",2016,41259893
"Sudan",2017,42714312
"Sudan",2018,44230598
"Sudan",2019,45548178
"Sudan",2020,46789237
"Sudan",2021,48066927
"Sudan",2022,49383343
